season,episode,line,character,dialogue
11,26,115,MARIAN,Wailmer counterattacks! Just take a look at the acrobatic movement of that Hidden Power! 
11,26,116,DAWN,"Quick, Buneary, dodge it! "
11,26,117,BUNEARY,[EFFORT] 
11,26,118,WAILMER,[SHOCKED] 
11,26,119,WAILMER BOY,"No, Wailmer! "
11,26,120,MARIAN,Whoa! Wailmer ends up getting hit by its own Hidden Power! 
11,26,121,BUNEARY,[CHEERING] 
11,26,122,DAWN,"Ice Beam, now! "
11,26,123,BUNEARY,[ICE BEAM MOVE] 
11,26,124,WAILMER BOY,Body Slam! 
11,26,125,WAILMER,[BODY SLAM MOVE] 
11,26,126,MARIAN,Look out! Time's up! 
11,26,127,MARIAN,And the winner of the first battle is Dawn and Buneary! 
11,26,128,DAWN,Yahoo! 
11,26,129,CONTESTA,The wonderful combination of Buneary's elegant footwork and moves was powerful and effective! 
11,26,130,SUKIZO,"And don't forget remarkable, either! "
11,26,131,JOY,It was honestly enthralling to see both Buneary and Wailmer in such great form out there! 
11,26,132,WALLACE,"That was powerful and delicate. A perfect blend! I have high hopes for the next battle, too! "
11,26,133,DAWN,"Buneary, thanks so much! You were just great! "
11,26,134,BUNEARY,[PLEASED] 
11,26,135,ASH,"Whoa, Dawn won it like I told her to! "
11,26,136,PIKACHU,[EXCITED] 
11,26,137,BROCK,Obviously choosing Buneary was the right thing to do! 
11,26,138,BROCK,"Buneary's fancy footwork really lifted up the audience's spirits, to say nothing of Dawn's spirits! "
11,26,139,ZOEY,"Well, since Dawn was enjoying herself, the audience couldn't help it! "
11,26,140,MAY,"The bar's been raised. Now we have to win, too, right? -"
11,26,141,ASH,Right! -
11,26,142,MARIAN,"All right, folks! It's time for the second of our Contest Battles! "
11,26,143,BUIZEL,[EFFORT] 
11,26,144,KECLEON,[PAINED] 
11,26,145,ZOEY,"Shellos, Mud b*mb! "
11,26,146,SKITTY,[EXCITED] 
11,26,147,ORANGE TRAINER,Exeggutor! 
11,26,148,JESSIE,Sideline-sitting seems so sad to a fallen star 
11,26,149,WOBBUFFET,[AFFIRMATIVE] 
11,26,150,WOBBUFFET,[SHEEPISH] 
11,26,151,JAMES,Just remember the old saying. You can't win them all! 
11,26,152,MEOWTH,"Anything we can do for you, kid? "
11,26,153,JESSIE,You bet! You can wave a magic wand and waft me back down there to where the action is! 
11,26,154,JAMES,What a coincidence! We were just perusing that precisely pinpointed premise! 
11,26,155,MEOWTH,And that's when we came up with a creative idea! 
11,26,156,JESSIE,You two? 
11,26,157,JAMES,Rumor has it they're short on reporters. 
11,26,158,MEOWTH,So we thought you could get back to doing your reporterette shtick and rock the house! 
11,26,159,JESSIE,Memories of the way we were. I'll do what any great actress would do when asked! 
11,26,160,JESSIE,"That's fake the news! Yessiree, where there's a scoop, pretty Jessedia will spin it! "
11,26,161,WOBBUFFET,[AFFIRMATIVE] 
11,26,162,MARIAN,And that means time's up! 
11,26,163,"DAWN, PACHIRISU",[SHOCKED] 
11,26,164,MARIAN,"The second battle of the second stage is now history, and Dawn will be moving on to the semifinals! "
11,26,165,DAWN,"Wow, we did it! Thanks, Pachirisu! "
11,26,166,PACHIRISU,[EXCITED] 
11,26,167,ASH,Awesome! The second stage! 
11,26,168,"PIPLUP, PIKACHU",[EXCITED] 
11,26,169,MAY,Pachirisu was just great! 
11,26,170,ZOEY,It sure is going well for Dawn! 
11,26,171,BROCK,Ash! Looks like you're up next! 
11,26,172,ASH,Right! 
11,26,173,PIKACHU,[ENCOURAGING] 
11,26,174,ASH,Thanks! 
11,26,175,MARIAN,Time for the next battle of the second stage! 
11,26,176,MARIAN,"On my right, it's Ash! "
11,26,177,MARIAN,"And on my left, it's Kyle! "
11,26,178,MARIAN,We're set for five minutes. Let's go! 
11,26,179,ASH,"Ta-da! Buizel, I choose you! "
11,26,180,BUIZEL,[APPEARING] 
11,26,181,KYLE,Lanturn! You're up! 
11,26,182,LANTURN,[APPEARING] 
11,26,183,MARIAN,Oh my! Kyle has chosen his Lanturn to go up against Ash's Buizel! 
11,26,184,DAWN,So that's a Lanturn 
11,26,185,POKEDEX,"Lanturn. The Light Pokémon, and the evolved form of Chinchou. Lanturn's antenna light is strong enough to penetrate the ocean and can be seen on the water's surface. "
11,26,186,BROCK,No doubt Lanturn's going to be one tough opponent! 
11,26,187,ZOEY,"Yeah! Lanturn's not just a Water type, it's an Electric type, too! "
11,26,188,DAWN,But I'm still sure Ash and Buizel will win! 
11,26,189,PIPLUP,[HAPPY] 
11,26,190,KYLE,"Now, Lanturn! Use Charge! "
11,26,191,LANTURN,[CHARGE MOVE] 
11,26,192,MARIAN,And a terrific kickoff to show Lanturn's unique position as a Water type with strong Electric-type abilities! 
11,26,193,ZOEY,Lanturn showing off those amazing electric powers has really put the pressure on Ash! 
11,26,194,MAY,"Yeah, using Lanturn's antenna to do that is brilliant! This Coordinator is awfully good! "
11,26,195,PIPLUP,[CONCERNED] 
11,26,196,PIKACHU,[CONCERNED] 
11,26,197,ASH,"I think we'll use that glowing water, too! Buizel, Sonic Boom! "
11,26,198,BUIZEL,[SONIC BOOM MOVE] 
11,26,199,MARIAN,Buizel launches a powerful Sonic Boom 
11,26,200,MARIAN,throwing Lanturn high up into the air! 
11,26,201,LANTURN,[THREATENING] 
11,26,202,ASH,"Oh, no, not that! "
11,26,203,KYLE,"And, if you don't mind, I think we'll use your Sonic Boom as well! Now, Thunderbolt! "
11,26,204,LANTURN,[THUNDERBOLT MOVE] 
11,26,205,BUIZEL,[PAINED] 
11,26,206,ASH,"Oh, man. No, Buizel! "
11,26,207,MARIAN,And Lanturn unleashes a powerful Thunderbolt counterattack in midair! 
11,26,208,BROCK,Charge increases the power of the next Electric-type move! I'm afraid Buizel's taken a serious amount of damage from that Thunderbolt! 
11,26,209,PIKACHU,[DETERMINED] 
11,26,210,BUIZEL,[DAZED] 
11,26,211,LANTURN,[TAUNTING] 
11,26,212,KYLE,"The other Coordinators switched Pokémon after round one, but you kept your Buizel in there the whole time! So I can predict exactly what you're going to do! "
11,26,213,ASH,"Why, that little "
11,26,214,BUIZEL,[ANNOYED] 
11,26,215,KYLE,"All right, Ice Beam, go! "
11,26,216,LANTURN,[ICE BEAM MOVE] 
11,26,217,MARIAN,"Those two are showing off even while f*ring an Ice Beam! In air or in the water, Lanturn is looking fantastic! "
11,26,218,ASH,"Okay, go for it! Use Aqua Jet! "
11,26,219,BUIZEL,[AQUA JET MOVE] 
11,26,220,MARIAN,Is Buizel using Aqua Jet to fire directly at that Ice Beam?! 
11,26,221,DAWN,Ash is really doing that?! 
11,26,222,PIPLUP,[AMAZED] 
11,26,223,ASH,"All right, Buizel, now spin! "
11,26,224,BUIZEL,[AFFIRMATIVE] 
11,26,225,KYLE,What are those two up to? 
11,26,226,WALLACE,What's this? 
11,26,227,MARIAN,This is beyond incredible! 
11,26,228,LANTURN,[SHOCKED] 
11,26,229,KYLE,I've never seen this before! 
11,26,230,ASH,"Use Ice Aqua Jet, and take it all the way! "
11,26,231,KYLE,"Lanturn! Thunderbolt, hurry! "
11,26,232,LANTURN,[THUNDERBOLT MOVE] 
11,26,233,BUIZEL,[EFFORT] 
11,26,234,LANTURN,[PAINED] 
11,26,235,MARIAN,An Ice Aqua Jet. Wow! 
11,26,236,ASH,"Way to go, Buizel! "
11,26,237,DAWN,A fusion move! He did it! 
11,26,238,PIPLUP,[EXCITED] 
11,26,239,ZOEY,Talk about surprise! Ash is really a piece of work! 
11,26,240,BROCK,"Actually, that Ice Aqua Jet was originally Dawn's idea! "
11,26,241,MAY,"It was? Wow, Dawn, you're amazing, too! "
11,26,242,DAWN,"Well, it took Ash's touch to get it to actually work! "
11,26,243,KYLE,"Hydro Pump, go! "
11,26,244,LANTURN,[HYDRO PUMP MOVE] 
11,26,245,BUIZEL,[PAINED] 
11,26,246,MARIAN,And a powerful Hydro Pump sends Buizel flying! 
11,26,247,BUIZEL,[DETERMINED] 
11,26,248,ASH,Now use Water Pulse to counterattack! 
11,26,249,BUIZEL,[WATER PULSE MOVE] 
11,26,250,KYLE,"All right, Thunderbolt! "
11,26,251,LANTURN,[THUNDERBOLT MOVE] 
11,26,252,LANTURN,[TRIUMPHANT] 
11,26,253,MARIAN,Time's up! 
11,26,254,MARIAN,"And going on to the semifinals, it's Kyle! "
11,26,255,KYLE,All right! 
11,26,256,ASH,"Oh, man "
11,26,257,CONTESTA,Quite simply one impressive Contest Battle move after another! 
11,26,258,SUKIZO,"Of course. Not to mention, remarkable! "
11,26,259,JOY,One of the most thrilling and powerful battles I've ever seen! 
11,26,260,WALLACE,This bout between powerful electric moves and that Ice Aqua Jet demonstrated total mastery of the Contest Battle! 
11,26,261,DAWN,Too bad. And after completing that fantastic Ice Aqua Jet. 
11,26,262,PIKACHU,[SAD] 
11,26,263,PIPLUP,[SAD] 
11,26,264,MAY,"Well, it was a great battle anyway. "
11,26,265,BROCK,Ash really went for it with that Ice Aqua Jet and showed off Buizel well at the same time. 
11,26,266,ZOEY,Ash was on the defensive with Kyle's display of Electric-type moves! That's where experience really counts. 
11,26,267,JESSIE,Hi! I'm out here interviewing Coordinators who have already bit the contest dust! 
11,26,268,ASH,Okay 
11,26,269,JESSIE,"Tough break, kid! But your Ice Aqua Jet is the talk of the contest! Even Wallace was knocked out! To be a loser while managing to make a good impression is really something! "
11,26,270,ASH,"Thanks, but I didn't make it up. "
11,26,271,JESSIE,"Well, isn't that special! This has been Jessedia, your perky and provocatively cute roving reporter! Back to you! "
11,26,272,ZOEY,"Misdreavus! Double Team, now! "
11,26,273,MAY,"Great, Venusaur! Keep it going! "
11,26,274,JESSIE,Update on the third and fourth second-stage bouts! It has now been confirmed that Zoey and May have won successive matches and move on to the semifinals. Isn't that nice? 
11,26,275,JESSIE,And that means I'll bring you a scoop full of semifinals tomorrow! 
11,26,276,JESSIE,And we'll all see who gets the Aqua Ribbon together! 
11,26,277,JESSIE,"Till then, toodle-oo! "
11,26,278,MEOWTH,We're clear! 
11,26,279,JESSIE,"So, g*ng, was I gorgeous or what? "
11,26,280,JAMES,You're the apple of the fanbase eye! 
11,26,281,JESSIE,Tacky flattery will get you everywhere! 
11,26,282,MARIAN,"Just great, Jessedia! "
11,26,283,JESSIE,Thanks! One of us needs to be. 
11,26,284,MARIAN,So I heard through the TV grapevine that you were an assistant reporter at the Kanto Grand Festival as well! Thank you. You really helped us out in a pinch! 
11,26,285,JESSIE,"Well, if you ever need a professional pinching again, you give Jessedia a jingle! "
11,26,286,WOBBUFFET,[AFFIRMATIVE] 
11,26,287,BROCK,"Sorry, Ash, tough break "
11,26,288,PIPLUP,[SAD] 
11,26,289,PIKACHU,[SAD] 
11,26,290,DAWN,"But I have to tell you, Ash, you pulled off that Ice Aqua Jet perfectly! "
11,26,291,MAY,Yeah! It was an amazing sight to see! 
11,26,292,ASH,"It was so weird at that moment, I thought we won! "
11,26,293,ASH,"Man, Contest Battles are a lot tougher than I thought. "
11,26,294,BUIZEL,[SAD] 
11,26,295,ASH,"On the other hand, Buizel and I were moving in perfect sync out there! Just think of how much better we're gonna battle the next time around! "
11,26,296,BUIZEL,[DETERMINED] 
11,26,297,ASH,"Starting tomorrow, you leave the cheering section to me! "
11,26,298,PIKACHU,[EXCITED] 
11,26,299,BROCK,"Easier said than done, Ash! Remember, it's going to be May and Zoey battling each other to get to those finals. And let's not forget Dawn's planning on getting to the finals as well "
11,26,300,ASH,"Yeah, you're right, Brock! "
11,26,301,PIKACHU,[AGREEMENT] 
11,26,302,DAWN,"Whoa, so that means if I get to the finals, then "
11,26,303,MAY,Then you're just going to have to face one of us! 
11,26,304,ZOEY,"Well, hasn't this gotten interesting? "
11,26,305,BROCK,Sure has! Can't wait for tomorrow! 
11,26,306,ASH,It's a battle to the finish between best friends! 
11,26,307,PIKACHU,[AMAZED] 
11,26,308,ZOEY,"Best friends or not, I'm getting the Aqua Ribbon! "
11,26,309,MAY,That's my line! 
11,26,310,DAWN,"Friends are forever, but so is winning the Wallace Cup! "
11,26,311,PIPLUP,[EXCITED] 
11,26,312,MARIAN,"And so the final day of the Wallace Cup begins! Please, Wallace, a few words! "
11,26,313,WALLACE,We'll go from the semifinals to the finals straightaway! Now! Watch as the most appealing of our Coordinators takes home the Wallace Cup! 
11,26,314,DAWN,Piplup? 
11,26,315,DAWN,It's finally your turn! 
11,26,316,DAWN,"Now, let's show all those people out there what we can do together as a team! "
11,26,317,PIPLUP,[CONFIDENT] 
11,26,318,DAWN,Let's go! 
11,26,319,MARIAN,It's the first match of the semifinals! Up there it's Dawn! 
11,26,320,MARIAN,And there 
11,26,321,MARIAN,Kyle! 
11,26,322,MARIAN,We've got five minutes on the clock 
11,26,323,MARIAN,Begin! 
11,26,324,DAWN,"Now, Piplup! Spotlight! "
11,26,325,PIPLUP,[APPEARING] 
11,26,326,KYLE,"Okay, Crawdaunt, your turn! "
11,26,327,CRAWDAUNT,[APPEARING] 
11,26,328,PIPLUP,[DETERMINED] 
11,26,329,MARIAN,It's Piplup versus Crawdaunt! 
11,26,330,MAY,"Okay, so the winner of this battle is going to be battling against one of us in the finals! "
11,26,331,ZOEY,"You've got it, May! We'd better keep a close eye on both their battle styles! "
11,26,332,DAWN,"Ready to go, Piplup? "
11,26,333,DAWN,"All right, then use Bubble Beam! "
11,26,334,PIPLUP,[BUBBLE BEAM MOVE] 
11,26,335,KYLE,"Okay, Crawdaunt! Use Sludge b*mb! "
11,26,336,CRAWDAUNT,[SLUDGE b*mb MOVE] 
11,26,337,NARRATOR,"Can Dawn be victorious against Kyle, the powerful Coordinator who previously defeated Ash? "
11,26,338,NARRATOR,Possession of the coveted Aqua Ribbon hangs in the balance! 
11,26,339,NARRATOR,The decisive conclusion of the Wallace Cup is next so stay tuned! [THEME MUSIC PLAYING
11,25,0,RHONDA,"Live from Lake Valor, it's Sinnoh Now! "
11,25,1,RHONDA,"Just  hours before the Wallace Cup gets under way, the excitement is building by the second! Like sun worshippers on a perfect day at the beach, fans and Coordinators alike are beginning to gather at this beautiful lakeside resort! "
11,25,2,RHONDA,"For the next three days, this peaceful community will transform into a hotbed of activity! "
11,25,3,RHONDA,"So if you're planning on coming, do it now! On a road, far from home, you don't have to feel alone. Brave and strong, together we will be. It's our destiny! We will be heroes, We can change the world if we try! I go where you go, Forever friends, you and I! We will be heroes! Battle Dimension Pokémon! [ASH READS ON-SCREEN TEXT] "
11,25,4,NARRATOR,The Wallace Cup at Lake Valor is set to provide all sorts of good times. 
11,25,5,NARRATOR,in the way of food as well! 
11,25,6,BROCK,Lovely lady! 
11,25,7,BROCK,"If only I could be wrapped up in your crepes, I'd feel so free! "
11,25,8,CROAGUNK,[CROAKING] 
11,25,9,BROCK,"Free of pain, that is! "
11,25,10,MAY,What do you know? 
11,25,11,MAY,Croagunk's doing Max's job! Not hungry? 
11,25,12,DAWN,My appetite is a little off. 
11,25,13,"MUNCHLAX, PIPLUP",[SURPRISED] 
11,25,14,GIRL ,We're gonna have so much fun! 
11,25,15,GIRL ,I can't wait! 
11,25,16,ASH,Yeah! I'm all registered! 
11,25,17,PIKACHU,[EXCITED] 
11,25,18,ZOEY,Ash! Long time no see! 
11,25,19,ASH,Zoey! 
11,25,20,PIKACHU,[GREETING] 
11,25,21,ZOEY,"Now don't tell me you're entering the Wallace Cup, too? "
11,25,22,ASH,"Yeah! We were hanging out with Wallace the other day, and he told me I should enter it, with Buizel! "
11,25,23,ZOEY,You met Wallace? Incredible! 
11,25,24,ASH,I wanna try out some new battle moves with Buizel and do it in a real contest! 
11,25,25,ZOEY,I see. 
11,25,26,ZOEY,I've finally figured out I need to learn from both contests and battles in order to get to the top! Guess I've kind of been in denial. And here you've been saying that all along! 
11,25,27,ZOEY,Sorry! 
11,25,28,ASH,No big deal! 
11,25,29,PIKACHU,[HAPPY] 
11,25,30,DAWN,Zoey? 
11,25,31,"ASH, ZOEY, PIKACHU",[SURPRISED] 
11,25,32,DAWN,"Wow, you made it! -"
11,25,33,ZOEY,"Hey, Dawn! -"
11,25,34,BROCK,Nice to see you! 
11,25,35,DAWN,"I want you to meet a friend! Zoey, this is May! She's in the Wallace Cup, too! "
11,25,36,MAY,I've heard a lot about you! Hi there! 
11,25,37,ZOEY,"Back at you! So, Dawn, I'm assuming you registered, right? "
11,25,38,DAWN,You bet! 
11,25,39,ZOEY,Way to go! 
11,25,40,JESSIE,Coordinator extraordinaire! 
11,25,41,MIME JR.,[MIMICKING] 
11,25,42,JESSIE,"After all, I managed to win the Solaceon Contest thanks to your covert judge-jockeying. "
11,25,43,JESSIE,"You've really tapped the ""team"" in Team Rocket, haven't you? "
11,25,44,JESSIE,"And of course, this time, you'll tap that team again! "
11,25,45,JAMES,Again? 
11,25,46,MEOWTH,Uh. 
11,25,47,JAMES,"Sorry, but no! "
11,25,48,MEOWTH,Don't smack us! 
11,25,49,MIME JR.,[MIMICKING] 
11,25,50,JAMES,We didn't do a single thing back at the Solaceon Contest! You won it on your own recognizance! 
11,25,51,MEOWTH,Since you don't know what that word means: you won that contest complete from your skills as a Coordinator! 
11,25,52,JESSIE,My skills? 
11,25,53,WOBBUFFET,[AFFIRMATIVE] 
11,25,54,MARIAN,"Welcome to the Wallace Cup, hosted by the Contest Master himself, Wallace! "
11,25,55,MARIAN,"And this year, our special event is taking place on the picturesque Valor Lakefront! "
11,25,56,JAMES,It's a sea of cheering little white hats! 
11,25,57,MEOWTH,Wallace has got a flock of frenzied fans! 
11,25,58,MAY,Dawn almost time! 
11,25,59,DAWN,Big need to worry! 
11,25,60,ZOEY,Not again! 
11,25,61,DAWN,Help me! 
11,25,62,MAY,Give me the brush! 
11,25,63,DAWN,"Thank you, May! "
11,25,64,ZOEY,"Dawn, you were just like this at your debut! "
11,25,65,MAY,You're nervous? 
11,25,66,DAWN,I'm just worried about if I can still do a good job or not! 
11,25,67,PIPLUP,[CONFIDENT] 
11,25,68,ZOEY,That's good advice! Piplup's acting a whole lot more confident than you are! 
11,25,69,PIPLUP,[AGREEMENT] 
11,25,70,MAY,"Come on, Dawn, no need to worry! Not with pretty hair! "
11,25,71,DAWN,"Gee, thanks, May. "
11,25,72,MAY,Have fun with your Pokémon! Okay? 
11,25,73,DAWN,Okay! 
11,25,74,MARIAN,And now for the introduction you've all been waiting for! 
11,25,75,MARIAN,Sometimes he's a Gym Leader! 
11,25,76,MARIAN,Other times he's a Champion Master! 
11,25,77,MARIAN,And still other times he's a Top Coordinator! 
11,25,78,MARIAN,And you all know his name! 
11,25,79,MILOTIC,[SINGING] 
11,25,80,MARIAN,He's a true genius. The Contest Master Wallace! 
11,25,81,WALLACE,"Hello, Sinnoh, and a big good morning! "
11,25,82,WALLACE,I'm happy to welcome you to the Wallace Cup at beautiful Lake Valor! 
11,25,83,WALLACE,"Everyone, stand up! "
11,25,84,"COORDINATORS, PIKACHU",[AMAZED] 
11,25,85,ASH,There he is! 
11,25,86,PIKACHU,[EXCITED] 
11,25,87,MAY,Milotic looks beautiful! 
11,25,88,DAWN,They're even more amazing when they're up on stage! 
11,25,89,JESSIE,Wow! My fan is here! 
11,25,90,WALLACE,So! Who will show us the most appeal in all of Sinnoh? I'm here to find out! 
11,25,91,MARIAN,"Thank you, Wallace! And Wallace has graciously agreed to assist in evaluating our many performances by taking on the role of special judge for the day. That's great! "
11,25,92,MARIAN,"Now, I'd like to introduce you to our other wonderful judges! "
11,25,93,MARIAN,"First, someone you all know, Mr. Contesta! "
11,25,94,CONTESTA,"I bid you good morning, and I'm looking forward to a spirited performance from everyone! "
11,25,95,MARIAN,"Next up, it's the president of the Pokémon Fan Club, Mr. Sukizo! "
11,25,96,SUKIZO,Lake Valor's remarkable! 
11,25,97,MARIAN,"And finally, from the Lake Valor Pokémon Center, Nurse Joy! "
